image1,image2,is_same,similarity
./val/agedb_30_112x112/1364.bmp,./val/agedb_30_112x112/1365.bmp,1,0.53346586
./val/agedb_30_112x112/1366.bmp,./val/agedb_30_112x112/1367.bmp,1,0.6104161
./val/agedb_30_112x112/1368.bmp,./val/agedb_30_112x112/1369.bmp,1,0.5481564
./val/agedb_30_112x112/1370.bmp,./val/agedb_30_112x112/1371.bmp,1,0.6267441
./val/agedb_30_112x112/1372.bmp,./val/agedb_30_112x112/1373.bmp,1,0.65045786
./val/agedb_30_112x112/1374.bmp,./val/agedb_30_112x112/1375.bmp,1,0.58114886
./val/agedb_30_112x112/1376.bmp,./val/agedb_30_112x112/1377.bmp,1,0.63755405
./val/agedb_30_112x112/1378.bmp,./val/agedb_30_112x112/1379.bmp,1,0.4631179
./val/agedb_30_112x112/1380.bmp,./val/agedb_30_112x112/1381.bmp,1,0.5778074
./val/agedb_30_112x112/1382.bmp,./val/agedb_30_112x112/1383.bmp,1,0.5461989
./val/agedb_30_112x112/1384.bmp,./val/agedb_30_112x112/1385.bmp,1,0.53354144
./val/agedb_30_112x112/1386.bmp,./val/agedb_30_112x112/1387.bmp,1,0.5932462
./val/agedb_30_112x112/1388.bmp,./val/agedb_30_112x112/1389.bmp,1,0.67955106
./val/agedb_30_112x112/1390.bmp,./val/agedb_30_112x112/1391.bmp,1,0.63014203
./val/agedb_30_112x112/1392.bmp,./val/agedb_30_112x112/1393.bmp,1,0.7522317
./val/agedb_30_112x112/1394.bmp,./val/agedb_30_112x112/1395.bmp,1,0.64820385
./val/agedb_30_112x112/1396.bmp,./val/agedb_30_112x112/1397.bmp,1,0.5745253
./val/agedb_30_112x112/1398.bmp,./val/agedb_30_112x112/1399.bmp,1,0.73207295
./val/agedb_30_112x112/1400.bmp,./val/agedb_30_112x112/1401.bmp,1,0.697652
./val/agedb_30_112x112/1402.bmp,./val/agedb_30_112x112/1403.bmp,1,0.6299571
./val/agedb_30_112x112/1404.bmp,./val/agedb_30_112x112/1405.bmp,1,0.74010265
./val/agedb_30_112x112/1406.bmp,./val/agedb_30_112x112/1407.bmp,1,0.7749725
./val/agedb_30_112x112/1408.bmp,./val/agedb_30_112x112/1409.bmp,1,0.5145982
./val/agedb_30_112x112/1410.bmp,./val/agedb_30_112x112/1411.bmp,1,0.51116234
./val/agedb_30_112x112/1412.bmp,./val/agedb_30_112x112/1413.bmp,1,0.42502004
./val/agedb_30_112x112/1414.bmp,./val/agedb_30_112x112/1415.bmp,1,0.58445734
./val/agedb_30_112x112/1416.bmp,./val/agedb_30_112x112/1417.bmp,1,0.7023256
./val/agedb_30_112x112/1418.bmp,./val/agedb_30_112x112/1419.bmp,1,0.45824873
./val/agedb_30_112x112/1420.bmp,./val/agedb_30_112x112/1421.bmp,1,0.48560736
./val/agedb_30_112x112/1422.bmp,./val/agedb_30_112x112/1423.bmp,1,0.5491225
./val/agedb_30_112x112/1424.bmp,./val/agedb_30_112x112/1425.bmp,1,0.6289141
./val/agedb_30_112x112/1426.bmp,./val/agedb_30_112x112/1427.bmp,1,0.40933114
./val/agedb_30_112x112/1428.bmp,./val/agedb_30_112x112/1429.bmp,1,0.026417134
./val/agedb_30_112x112/1430.bmp,./val/agedb_30_112x112/1431.bmp,1,0.5482805
./val/agedb_30_112x112/1432.bmp,./val/agedb_30_112x112/1433.bmp,1,0.5613685
./val/agedb_30_112x112/1434.bmp,./val/agedb_30_112x112/1435.bmp,1,0.5415815
./val/agedb_30_112x112/1436.bmp,./val/agedb_30_112x112/1437.bmp,1,0.60879564
./val/agedb_30_112x112/1438.bmp,./val/agedb_30_112x112/1439.bmp,1,0.47347724
./val/agedb_30_112x112/1440.bmp,./val/agedb_30_112x112/1441.bmp,1,0.49660304
./val/agedb_30_112x112/1442.bmp,./val/agedb_30_112x112/1443.bmp,1,0.6096562
./val/agedb_30_112x112/1444.bmp,./val/agedb_30_112x112/1445.bmp,1,0.46293125
./val/agedb_30_112x112/1446.bmp,./val/agedb_30_112x112/1447.bmp,1,0.524649
./val/agedb_30_112x112/1448.bmp,./val/agedb_30_112x112/1449.bmp,1,0.5920844
./val/agedb_30_112x112/1450.bmp,./val/agedb_30_112x112/1451.bmp,1,0.71082073
./val/agedb_30_112x112/1452.bmp,./val/agedb_30_112x112/1453.bmp,1,0.46963227
./val/agedb_30_112x112/1454.bmp,./val/agedb_30_112x112/1455.bmp,1,0.6421763
./val/agedb_30_112x112/1456.bmp,./val/agedb_30_112x112/1457.bmp,1,0.59938085
./val/agedb_30_112x112/1458.bmp,./val/agedb_30_112x112/1459.bmp,1,0.667686
./val/agedb_30_112x112/1460.bmp,./val/agedb_30_112x112/1461.bmp,1,0.48429975
./val/agedb_30_112x112/1462.bmp,./val/agedb_30_112x112/1463.bmp,1,0.5946734
./val/agedb_30_112x112/1464.bmp,./val/agedb_30_112x112/1465.bmp,1,0.6677624
./val/agedb_30_112x112/1466.bmp,./val/agedb_30_112x112/1467.bmp,1,0.5823571
./val/agedb_30_112x112/1468.bmp,./val/agedb_30_112x112/1469.bmp,1,0.5472355
./val/agedb_30_112x112/1470.bmp,./val/agedb_30_112x112/1471.bmp,1,0.6266465
./val/agedb_30_112x112/1472.bmp,./val/agedb_30_112x112/1473.bmp,1,0.52575403
./val/agedb_30_112x112/1474.bmp,./val/agedb_30_112x112/1475.bmp,1,0.54974604
./val/agedb_30_112x112/1476.bmp,./val/agedb_30_112x112/1477.bmp,1,0.561974
./val/agedb_30_112x112/1478.bmp,./val/agedb_30_112x112/1479.bmp,1,0.6238812
./val/agedb_30_112x112/1480.bmp,./val/agedb_30_112x112/1481.bmp,1,0.66893697
./val/agedb_30_112x112/1482.bmp,./val/agedb_30_112x112/1483.bmp,1,0.6663277
./val/agedb_30_112x112/1484.bmp,./val/agedb_30_112x112/1485.bmp,1,0.46350193
./val/agedb_30_112x112/1486.bmp,./val/agedb_30_112x112/1487.bmp,1,0.40804777
./val/agedb_30_112x112/1488.bmp,./val/agedb_30_112x112/1489.bmp,1,0.42998222
./val/agedb_30_112x112/1490.bmp,./val/agedb_30_112x112/1491.bmp,1,0.4291323
./val/agedb_30_112x112/1492.bmp,./val/agedb_30_112x112/1493.bmp,1,0.46375272
./val/agedb_30_112x112/1494.bmp,./val/agedb_30_112x112/1495.bmp,1,0.32357025
./val/agedb_30_112x112/1496.bmp,./val/agedb_30_112x112/1497.bmp,1,0.34761387
./val/agedb_30_112x112/1498.bmp,./val/agedb_30_112x112/1499.bmp,1,0.5455078
./val/agedb_30_112x112/1500.bmp,./val/agedb_30_112x112/1501.bmp,1,0.5626972
./val/agedb_30_112x112/1502.bmp,./val/agedb_30_112x112/1503.bmp,1,0.6428436
./val/agedb_30_112x112/1504.bmp,./val/agedb_30_112x112/1505.bmp,1,0.5894611
./val/agedb_30_112x112/1506.bmp,./val/agedb_30_112x112/1507.bmp,1,0.44496238
./val/agedb_30_112x112/1508.bmp,./val/agedb_30_112x112/1509.bmp,1,0.41526154
./val/agedb_30_112x112/1510.bmp,./val/agedb_30_112x112/1511.bmp,1,0.4213365
./val/agedb_30_112x112/1512.bmp,./val/agedb_30_112x112/1513.bmp,1,0.8123163
./val/agedb_30_112x112/1514.bmp,./val/agedb_30_112x112/1515.bmp,1,0.5947486
./val/agedb_30_112x112/1516.bmp,./val/agedb_30_112x112/1517.bmp,1,0.36170426
./val/agedb_30_112x112/1518.bmp,./val/agedb_30_112x112/1519.bmp,1,0.6089617
./val/agedb_30_112x112/1520.bmp,./val/agedb_30_112x112/1521.bmp,1,0.5666834
./val/agedb_30_112x112/1522.bmp,./val/agedb_30_112x112/1523.bmp,1,0.5107433
./val/agedb_30_112x112/1524.bmp,./val/agedb_30_112x112/1525.bmp,1,0.52216744
./val/agedb_30_112x112/1526.bmp,./val/agedb_30_112x112/1527.bmp,1,0.5427878
./val/agedb_30_112x112/1528.bmp,./val/agedb_30_112x112/1529.bmp,1,0.5859146
./val/agedb_30_112x112/1530.bmp,./val/agedb_30_112x112/1531.bmp,1,0.642117
./val/agedb_30_112x112/1532.bmp,./val/agedb_30_112x112/1533.bmp,1,0.5457752
./val/agedb_30_112x112/1534.bmp,./val/agedb_30_112x112/1535.bmp,1,0.62335473
./val/agedb_30_112x112/1536.bmp,./val/agedb_30_112x112/1537.bmp,1,0.5776249
./val/agedb_30_112x112/1538.bmp,./val/agedb_30_112x112/1539.bmp,1,0.5840745
./val/agedb_30_112x112/1540.bmp,./val/agedb_30_112x112/1541.bmp,1,0.66120815
./val/agedb_30_112x112/1542.bmp,./val/agedb_30_112x112/1543.bmp,1,0.553297
./val/agedb_30_112x112/1544.bmp,./val/agedb_30_112x112/1545.bmp,1,0.54245883
./val/agedb_30_112x112/1546.bmp,./val/agedb_30_112x112/1547.bmp,1,0.4908017
./val/agedb_30_112x112/1548.bmp,./val/agedb_30_112x112/1549.bmp,1,0.61800796
./val/agedb_30_112x112/1550.bmp,./val/agedb_30_112x112/1551.bmp,1,0.60149515
./val/agedb_30_112x112/1552.bmp,./val/agedb_30_112x112/1553.bmp,1,0.5974994
./val/agedb_30_112x112/1554.bmp,./val/agedb_30_112x112/1555.bmp,1,0.5563353
./val/agedb_30_112x112/1556.bmp,./val/agedb_30_112x112/1557.bmp,1,0.57508135
./val/agedb_30_112x112/1558.bmp,./val/agedb_30_112x112/1559.bmp,1,0.4905672
./val/agedb_30_112x112/1560.bmp,./val/agedb_30_112x112/1561.bmp,1,0.55680096
./val/agedb_30_112x112/1562.bmp,./val/agedb_30_112x112/1563.bmp,1,0.64408183
./val/agedb_30_112x112/1564.bmp,./val/agedb_30_112x112/1565.bmp,1,0.47937706
./val/agedb_30_112x112/1566.bmp,./val/agedb_30_112x112/1567.bmp,1,0.5639063
./val/agedb_30_112x112/1568.bmp,./val/agedb_30_112x112/1569.bmp,1,0.5397706
./val/agedb_30_112x112/1570.bmp,./val/agedb_30_112x112/1571.bmp,1,0.63050807
./val/agedb_30_112x112/1572.bmp,./val/agedb_30_112x112/1573.bmp,1,0.64195794
./val/agedb_30_112x112/1574.bmp,./val/agedb_30_112x112/1575.bmp,1,0.6544614
./val/agedb_30_112x112/1576.bmp,./val/agedb_30_112x112/1577.bmp,1,0.5011573
./val/agedb_30_112x112/1578.bmp,./val/agedb_30_112x112/1579.bmp,1,0.6315333
./val/agedb_30_112x112/1580.bmp,./val/agedb_30_112x112/1581.bmp,1,0.52600646
./val/agedb_30_112x112/1582.bmp,./val/agedb_30_112x112/1583.bmp,1,0.66824675
./val/agedb_30_112x112/1584.bmp,./val/agedb_30_112x112/1585.bmp,1,0.58235794
./val/agedb_30_112x112/1586.bmp,./val/agedb_30_112x112/1587.bmp,1,0.64686537
./val/agedb_30_112x112/1588.bmp,./val/agedb_30_112x112/1589.bmp,1,0.56082714
./val/agedb_30_112x112/1590.bmp,./val/agedb_30_112x112/1591.bmp,1,0.6051394
./val/agedb_30_112x112/1592.bmp,./val/agedb_30_112x112/1593.bmp,1,0.39869833
./val/agedb_30_112x112/1594.bmp,./val/agedb_30_112x112/1595.bmp,1,0.4756332
./val/agedb_30_112x112/1596.bmp,./val/agedb_30_112x112/1597.bmp,1,0.38439608
./val/agedb_30_112x112/1598.bmp,./val/agedb_30_112x112/1599.bmp,1,0.3847187
./val/agedb_30_112x112/1600.bmp,./val/agedb_30_112x112/1601.bmp,1,0.28417915
./val/agedb_30_112x112/1602.bmp,./val/agedb_30_112x112/1603.bmp,1,0.32772923
./val/agedb_30_112x112/1604.bmp,./val/agedb_30_112x112/1605.bmp,1,0.63306075
./val/agedb_30_112x112/1606.bmp,./val/agedb_30_112x112/1607.bmp,1,0.32155162
./val/agedb_30_112x112/1608.bmp,./val/agedb_30_112x112/1609.bmp,1,0.5477513
./val/agedb_30_112x112/1610.bmp,./val/agedb_30_112x112/1611.bmp,1,0.45251393
./val/agedb_30_112x112/1612.bmp,./val/agedb_30_112x112/1613.bmp,1,0.39609233
./val/agedb_30_112x112/1614.bmp,./val/agedb_30_112x112/1615.bmp,1,0.59225965
./val/agedb_30_112x112/1616.bmp,./val/agedb_30_112x112/1617.bmp,1,0.41792297
./val/agedb_30_112x112/1618.bmp,./val/agedb_30_112x112/1619.bmp,1,0.42201462
./val/agedb_30_112x112/1620.bmp,./val/agedb_30_112x112/1621.bmp,1,0.7427281
./val/agedb_30_112x112/1622.bmp,./val/agedb_30_112x112/1623.bmp,1,0.78134036
./val/agedb_30_112x112/1624.bmp,./val/agedb_30_112x112/1625.bmp,1,0.5135219
./val/agedb_30_112x112/1626.bmp,./val/agedb_30_112x112/1627.bmp,1,0.595893
./val/agedb_30_112x112/1628.bmp,./val/agedb_30_112x112/1629.bmp,1,0.5062243
./val/agedb_30_112x112/1630.bmp,./val/agedb_30_112x112/1631.bmp,1,0.53013015
./val/agedb_30_112x112/1632.bmp,./val/agedb_30_112x112/1633.bmp,1,0.5971581
./val/agedb_30_112x112/1634.bmp,./val/agedb_30_112x112/1635.bmp,1,0.5315028
./val/agedb_30_112x112/1636.bmp,./val/agedb_30_112x112/1637.bmp,1,0.42683715
./val/agedb_30_112x112/1638.bmp,./val/agedb_30_112x112/1639.bmp,1,0.39845085
./val/agedb_30_112x112/1640.bmp,./val/agedb_30_112x112/1641.bmp,1,0.5805509
./val/agedb_30_112x112/1642.bmp,./val/agedb_30_112x112/1643.bmp,1,0.35329956
./val/agedb_30_112x112/1644.bmp,./val/agedb_30_112x112/1645.bmp,1,-0.14628226
./val/agedb_30_112x112/1646.bmp,./val/agedb_30_112x112/1647.bmp,1,0.38323444
./val/agedb_30_112x112/1648.bmp,./val/agedb_30_112x112/1649.bmp,1,0.4519691
./val/agedb_30_112x112/1650.bmp,./val/agedb_30_112x112/1651.bmp,1,0.48442513
./val/agedb_30_112x112/1652.bmp,./val/agedb_30_112x112/1653.bmp,1,0.3343095
./val/agedb_30_112x112/1654.bmp,./val/agedb_30_112x112/1655.bmp,1,0.25874686
./val/agedb_30_112x112/1656.bmp,./val/agedb_30_112x112/1657.bmp,1,0.61435294
./val/agedb_30_112x112/1658.bmp,./val/agedb_30_112x112/1659.bmp,1,0.52399105
./val/agedb_30_112x112/1660.bmp,./val/agedb_30_112x112/1661.bmp,1,0.44092748
./val/agedb_30_112x112/1662.bmp,./val/agedb_30_112x112/1663.bmp,1,0.45661625
./val/agedb_30_112x112/1664.bmp,./val/agedb_30_112x112/1665.bmp,1,0.5697756
./val/agedb_30_112x112/1666.bmp,./val/agedb_30_112x112/1667.bmp,1,0.49212945
./val/agedb_30_112x112/1668.bmp,./val/agedb_30_112x112/1669.bmp,1,0.51252896
./val/agedb_30_112x112/1670.bmp,./val/agedb_30_112x112/1671.bmp,1,0.5266206
./val/agedb_30_112x112/1672.bmp,./val/agedb_30_112x112/1673.bmp,1,0.43955198
./val/agedb_30_112x112/1674.bmp,./val/agedb_30_112x112/1675.bmp,1,0.58577156
./val/agedb_30_112x112/1676.bmp,./val/agedb_30_112x112/1677.bmp,1,0.5910624
./val/agedb_30_112x112/1678.bmp,./val/agedb_30_112x112/1679.bmp,1,0.50808126
./val/agedb_30_112x112/1680.bmp,./val/agedb_30_112x112/1681.bmp,1,0.528893
./val/agedb_30_112x112/1682.bmp,./val/agedb_30_112x112/1683.bmp,1,0.5059725
./val/agedb_30_112x112/1684.bmp,./val/agedb_30_112x112/1685.bmp,1,0.43800318
./val/agedb_30_112x112/1686.bmp,./val/agedb_30_112x112/1687.bmp,1,0.28075123
./val/agedb_30_112x112/1688.bmp,./val/agedb_30_112x112/1689.bmp,1,0.53240335
./val/agedb_30_112x112/1690.bmp,./val/agedb_30_112x112/1691.bmp,1,0.5091932
./val/agedb_30_112x112/1692.bmp,./val/agedb_30_112x112/1693.bmp,1,0.52909917
./val/agedb_30_112x112/1694.bmp,./val/agedb_30_112x112/1695.bmp,1,0.5020028
./val/agedb_30_112x112/1696.bmp,./val/agedb_30_112x112/1697.bmp,1,0.6580593
./val/agedb_30_112x112/1698.bmp,./val/agedb_30_112x112/1699.bmp,1,0.52816015
./val/agedb_30_112x112/1700.bmp,./val/agedb_30_112x112/1701.bmp,1,0.48072296
./val/agedb_30_112x112/1702.bmp,./val/agedb_30_112x112/1703.bmp,1,0.54541814
./val/agedb_30_112x112/1704.bmp,./val/agedb_30_112x112/1705.bmp,1,0.60379267
./val/agedb_30_112x112/1706.bmp,./val/agedb_30_112x112/1707.bmp,1,0.49298495
./val/agedb_30_112x112/1708.bmp,./val/agedb_30_112x112/1709.bmp,1,0.5474788
./val/agedb_30_112x112/1710.bmp,./val/agedb_30_112x112/1711.bmp,1,0.5043722
./val/agedb_30_112x112/1712.bmp,./val/agedb_30_112x112/1713.bmp,1,0.62940556
./val/agedb_30_112x112/1714.bmp,./val/agedb_30_112x112/1715.bmp,1,0.6416757
./val/agedb_30_112x112/1716.bmp,./val/agedb_30_112x112/1717.bmp,1,0.5114852
./val/agedb_30_112x112/1718.bmp,./val/agedb_30_112x112/1719.bmp,1,0.70338064
./val/agedb_30_112x112/1720.bmp,./val/agedb_30_112x112/1721.bmp,1,0.7685198
./val/agedb_30_112x112/1722.bmp,./val/agedb_30_112x112/1723.bmp,1,0.621855
./val/agedb_30_112x112/1724.bmp,./val/agedb_30_112x112/1725.bmp,1,0.40506732
./val/agedb_30_112x112/1726.bmp,./val/agedb_30_112x112/1727.bmp,1,0.73003304
./val/agedb_30_112x112/1728.bmp,./val/agedb_30_112x112/1729.bmp,1,0.68796194
./val/agedb_30_112x112/1730.bmp,./val/agedb_30_112x112/1731.bmp,1,0.560378
./val/agedb_30_112x112/1732.bmp,./val/agedb_30_112x112/1733.bmp,1,0.57438135
./val/agedb_30_112x112/1734.bmp,./val/agedb_30_112x112/1735.bmp,1,0.68869114
./val/agedb_30_112x112/1736.bmp,./val/agedb_30_112x112/1737.bmp,1,0.52879775
./val/agedb_30_112x112/1738.bmp,./val/agedb_30_112x112/1739.bmp,1,0.6695881
./val/agedb_30_112x112/1740.bmp,./val/agedb_30_112x112/1741.bmp,1,0.6526464
./val/agedb_30_112x112/1742.bmp,./val/agedb_30_112x112/1743.bmp,1,0.6468264
./val/agedb_30_112x112/1744.bmp,./val/agedb_30_112x112/1745.bmp,1,0.65725803
./val/agedb_30_112x112/1746.bmp,./val/agedb_30_112x112/1747.bmp,1,0.50073504
./val/agedb_30_112x112/1748.bmp,./val/agedb_30_112x112/1749.bmp,1,0.5604087
./val/agedb_30_112x112/1750.bmp,./val/agedb_30_112x112/1751.bmp,1,0.5804013
./val/agedb_30_112x112/1752.bmp,./val/agedb_30_112x112/1753.bmp,1,0.58387494
./val/agedb_30_112x112/1754.bmp,./val/agedb_30_112x112/1755.bmp,1,0.62495714
./val/agedb_30_112x112/1756.bmp,./val/agedb_30_112x112/1757.bmp,1,0.5845947
./val/agedb_30_112x112/1758.bmp,./val/agedb_30_112x112/1759.bmp,1,0.6710592
./val/agedb_30_112x112/1760.bmp,./val/agedb_30_112x112/1761.bmp,1,0.4919508
./val/agedb_30_112x112/1762.bmp,./val/agedb_30_112x112/1763.bmp,1,0.5660299
./val/agedb_30_112x112/1764.bmp,./val/agedb_30_112x112/1765.bmp,1,0.504217
./val/agedb_30_112x112/1766.bmp,./val/agedb_30_112x112/1767.bmp,1,0.4311447
./val/agedb_30_112x112/1768.bmp,./val/agedb_30_112x112/1769.bmp,1,0.52864486
./val/agedb_30_112x112/1770.bmp,./val/agedb_30_112x112/1771.bmp,1,0.37059513
./val/agedb_30_112x112/1772.bmp,./val/agedb_30_112x112/1773.bmp,1,0.5092391
./val/agedb_30_112x112/1774.bmp,./val/agedb_30_112x112/1775.bmp,1,0.29738188
./val/agedb_30_112x112/1776.bmp,./val/agedb_30_112x112/1777.bmp,1,0.49966627
./val/agedb_30_112x112/1778.bmp,./val/agedb_30_112x112/1779.bmp,1,0.43962497
./val/agedb_30_112x112/1780.bmp,./val/agedb_30_112x112/1781.bmp,1,0.6179037
./val/agedb_30_112x112/1782.bmp,./val/agedb_30_112x112/1783.bmp,1,0.3307767
./val/agedb_30_112x112/1784.bmp,./val/agedb_30_112x112/1785.bmp,1,0.35869747
./val/agedb_30_112x112/1786.bmp,./val/agedb_30_112x112/1787.bmp,1,0.5328906
./val/agedb_30_112x112/1788.bmp,./val/agedb_30_112x112/1789.bmp,1,0.19000776
./val/agedb_30_112x112/1790.bmp,./val/agedb_30_112x112/1791.bmp,1,0.3038241
./val/agedb_30_112x112/1792.bmp,./val/agedb_30_112x112/1793.bmp,1,0.39008576
./val/agedb_30_112x112/1794.bmp,./val/agedb_30_112x112/1795.bmp,1,0.16248512
./val/agedb_30_112x112/1796.bmp,./val/agedb_30_112x112/1797.bmp,1,0.63797826
./val/agedb_30_112x112/1798.bmp,./val/agedb_30_112x112/1799.bmp,1,0.3902399
./val/agedb_30_112x112/1800.bmp,./val/agedb_30_112x112/1801.bmp,0,0.0809664
./val/agedb_30_112x112/1802.bmp,./val/agedb_30_112x112/1803.bmp,0,0.023947116
./val/agedb_30_112x112/1804.bmp,./val/agedb_30_112x112/1805.bmp,0,-0.013900186
./val/agedb_30_112x112/1806.bmp,./val/agedb_30_112x112/1807.bmp,0,-0.038870357
./val/agedb_30_112x112/1808.bmp,./val/agedb_30_112x112/1809.bmp,0,0.04535705
./val/agedb_30_112x112/1810.bmp,./val/agedb_30_112x112/1811.bmp,0,-0.10484211
./val/agedb_30_112x112/1812.bmp,./val/agedb_30_112x112/1813.bmp,0,0.01028966
./val/agedb_30_112x112/1814.bmp,./val/agedb_30_112x112/1815.bmp,0,0.059831318
./val/agedb_30_112x112/1816.bmp,./val/agedb_30_112x112/1817.bmp,0,-0.01941572
./val/agedb_30_112x112/1818.bmp,./val/agedb_30_112x112/1819.bmp,0,-0.027323067
./val/agedb_30_112x112/1820.bmp,./val/agedb_30_112x112/1821.bmp,0,0.20664658
./val/agedb_30_112x112/1822.bmp,./val/agedb_30_112x112/1823.bmp,0,-0.0017079953
./val/agedb_30_112x112/1824.bmp,./val/agedb_30_112x112/1825.bmp,0,-0.01606613
./val/agedb_30_112x112/1826.bmp,./val/agedb_30_112x112/1827.bmp,0,-0.037519366
./val/agedb_30_112x112/1828.bmp,./val/agedb_30_112x112/1829.bmp,0,-0.1248474
./val/agedb_30_112x112/1830.bmp,./val/agedb_30_112x112/1831.bmp,0,-0.036259472
./val/agedb_30_112x112/1832.bmp,./val/agedb_30_112x112/1833.bmp,0,0.07951632
./val/agedb_30_112x112/1834.bmp,./val/agedb_30_112x112/1835.bmp,0,-0.015407952
./val/agedb_30_112x112/1836.bmp,./val/agedb_30_112x112/1837.bmp,0,-0.03866142
./val/agedb_30_112x112/1838.bmp,./val/agedb_30_112x112/1839.bmp,0,-0.06705291
./val/agedb_30_112x112/1840.bmp,./val/agedb_30_112x112/1841.bmp,0,0.09033665
./val/agedb_30_112x112/1842.bmp,./val/agedb_30_112x112/1843.bmp,0,-0.060828745
./val/agedb_30_112x112/1844.bmp,./val/agedb_30_112x112/1845.bmp,0,0.05914583
./val/agedb_30_112x112/1846.bmp,./val/agedb_30_112x112/1847.bmp,0,-0.1153297
./val/agedb_30_112x112/1848.bmp,./val/agedb_30_112x112/1849.bmp,0,0.047177065
./val/agedb_30_112x112/1850.bmp,./val/agedb_30_112x112/1851.bmp,0,0.026793674
./val/agedb_30_112x112/1852.bmp,./val/agedb_30_112x112/1853.bmp,0,-0.036421295
./val/agedb_30_112x112/1854.bmp,./val/agedb_30_112x112/1855.bmp,0,0.07255556
./val/agedb_30_112x112/1856.bmp,./val/agedb_30_112x112/1857.bmp,0,-0.016713372
./val/agedb_30_112x112/1858.bmp,./val/agedb_30_112x112/1859.bmp,0,-0.02631959
./val/agedb_30_112x112/1860.bmp,./val/agedb_30_112x112/1861.bmp,0,0.085035354
./val/agedb_30_112x112/1862.bmp,./val/agedb_30_112x112/1863.bmp,0,-0.10739084
./val/agedb_30_112x112/1864.bmp,./val/agedb_30_112x112/1865.bmp,0,-0.043332405
./val/agedb_30_112x112/1866.bmp,./val/agedb_30_112x112/1867.bmp,0,0.14170803
./val/agedb_30_112x112/1868.bmp,./val/agedb_30_112x112/1869.bmp,0,0.009076408
./val/agedb_30_112x112/1870.bmp,./val/agedb_30_112x112/1871.bmp,0,0.058622222
./val/agedb_30_112x112/1872.bmp,./val/agedb_30_112x112/1873.bmp,0,-0.027726218
./val/agedb_30_112x112/1874.bmp,./val/agedb_30_112x112/1875.bmp,0,0.0685779
./val/agedb_30_112x112/1876.bmp,./val/agedb_30_112x112/1877.bmp,0,-0.09207783
./val/agedb_30_112x112/1878.bmp,./val/agedb_30_112x112/1879.bmp,0,-0.0017079953
./val/agedb_30_112x112/1880.bmp,./val/agedb_30_112x112/1881.bmp,0,0.05445929
./val/agedb_30_112x112/1882.bmp,./val/agedb_30_112x112/1883.bmp,0,0.047177065
./val/agedb_30_112x112/1884.bmp,./val/agedb_30_112x112/1885.bmp,0,0.03910958
./val/agedb_30_112x112/1886.bmp,./val/agedb_30_112x112/1887.bmp,0,-0.005967142
./val/agedb_30_112x112/1888.bmp,./val/agedb_30_112x112/1889.bmp,0,-0.05160035
./val/agedb_30_112x112/1890.bmp,./val/agedb_30_112x112/1891.bmp,0,0.13178587
./val/agedb_30_112x112/1892.bmp,./val/agedb_30_112x112/1893.bmp,0,0.029189583
./val/agedb_30_112x112/1894.bmp,./val/agedb_30_112x112/1895.bmp,0,0.0053816787
./val/agedb_30_112x112/1896.bmp,./val/agedb_30_112x112/1897.bmp,0,-0.05505213
./val/agedb_30_112x112/1898.bmp,./val/agedb_30_112x112/1899.bmp,0,0.00707764
./val/agedb_30_112x112/1900.bmp,./val/agedb_30_112x112/1901.bmp,0,-0.080200054
./val/agedb_30_112x112/1902.bmp,./val/agedb_30_112x112/1903.bmp,0,0.027060667
./val/agedb_30_112x112/1904.bmp,./val/agedb_30_112x112/1905.bmp,0,0.009230602
./val/agedb_30_112x112/1906.bmp,./val/agedb_30_112x112/1907.bmp,0,-0.038495224
./val/agedb_30_112x112/1908.bmp,./val/agedb_30_112x112/1909.bmp,0,0.1668143
./val/agedb_30_112x112/1910.bmp,./val/agedb_30_112x112/1911.bmp,0,-0.00012243167
./val/agedb_30_112x112/1912.bmp,./val/agedb_30_112x112/1913.bmp,0,-0.028884284
./val/agedb_30_112x112/1914.bmp,./val/agedb_30_112x112/1915.bmp,0,0.15245882
./val/agedb_30_112x112/1916.bmp,./val/agedb_30_112x112/1917.bmp,0,0.083168924
./val/agedb_30_112x112/1918.bmp,./val/agedb_30_112x112/1919.bmp,0,-0.0028856657
./val/agedb_30_112x112/1920.bmp,./val/agedb_30_112x112/1921.bmp,0,-0.055551466
./val/agedb_30_112x112/1922.bmp,./val/agedb_30_112x112/1923.bmp,0,0.0031432994
./val/agedb_30_112x112/1924.bmp,./val/agedb_30_112x112/1925.bmp,0,0.008332745
./val/agedb_30_112x112/1926.bmp,./val/agedb_30_112x112/1927.bmp,0,0.066445
./val/agedb_30_112x112/1928.bmp,./val/agedb_30_112x112/1929.bmp,0,0.06362899
./val/agedb_30_112x112/1930.bmp,./val/agedb_30_112x112/1931.bmp,0,0.04326223
./val/agedb_30_112x112/1932.bmp,./val/agedb_30_112x112/1933.bmp,0,0.025025906
./val/agedb_30_112x112/1934.bmp,./val/agedb_30_112x112/1935.bmp,0,-0.045145053
./val/agedb_30_112x112/1936.bmp,./val/agedb_30_112x112/1937.bmp,0,0.045110613
./val/agedb_30_112x112/1938.bmp,./val/agedb_30_112x112/1939.bmp,0,-0.046107452
./val/agedb_30_112x112/1940.bmp,./val/agedb_30_112x112/1941.bmp,0,-0.06261578
./val/agedb_30_112x112/1942.bmp,./val/agedb_30_112x112/1943.bmp,0,0.07518052
