image1,image2,is_same,similarity
./val/calfw_112x112/1782.bmp,./val/calfw_112x112/1783.bmp,1,0.5546968
./val/calfw_112x112/1784.bmp,./val/calfw_112x112/1785.bmp,1,0.14010811
./val/calfw_112x112/1786.bmp,./val/calfw_112x112/1787.bmp,1,0.79204774
./val/calfw_112x112/1788.bmp,./val/calfw_112x112/1789.bmp,1,0.837577
./val/calfw_112x112/1790.bmp,./val/calfw_112x112/1791.bmp,1,0.829707
./val/calfw_112x112/1792.bmp,./val/calfw_112x112/1793.bmp,1,0.6871605
./val/calfw_112x112/1794.bmp,./val/calfw_112x112/1795.bmp,1,0.6821304
./val/calfw_112x112/1796.bmp,./val/calfw_112x112/1797.bmp,1,0.742798
./val/calfw_112x112/1798.bmp,./val/calfw_112x112/1799.bmp,1,0.4973763
./val/calfw_112x112/1800.bmp,./val/calfw_112x112/1801.bmp,0,0.06205149
./val/calfw_112x112/1802.bmp,./val/calfw_112x112/1803.bmp,0,0.13392153
./val/calfw_112x112/1804.bmp,./val/calfw_112x112/1805.bmp,0,0.09087516
./val/calfw_112x112/1806.bmp,./val/calfw_112x112/1807.bmp,0,-0.05641967
./val/calfw_112x112/1808.bmp,./val/calfw_112x112/1809.bmp,0,0.027389098
./val/calfw_112x112/1810.bmp,./val/calfw_112x112/1811.bmp,0,0.059835814
./val/calfw_112x112/1812.bmp,./val/calfw_112x112/1813.bmp,0,-0.102157295
./val/calfw_112x112/1814.bmp,./val/calfw_112x112/1815.bmp,0,-0.057921194
./val/calfw_112x112/1816.bmp,./val/calfw_112x112/1817.bmp,0,0.026174841
./val/calfw_112x112/1818.bmp,./val/calfw_112x112/1819.bmp,0,-0.12702425
./val/calfw_112x112/1820.bmp,./val/calfw_112x112/1821.bmp,0,-0.04177957
./val/calfw_112x112/1822.bmp,./val/calfw_112x112/1823.bmp,0,0.08621082
./val/calfw_112x112/1824.bmp,./val/calfw_112x112/1825.bmp,0,0.03534078
./val/calfw_112x112/1826.bmp,./val/calfw_112x112/1827.bmp,0,-0.09015105
./val/calfw_112x112/1828.bmp,./val/calfw_112x112/1829.bmp,0,-0.050740607
./val/calfw_112x112/1830.bmp,./val/calfw_112x112/1831.bmp,0,0.049703494
./val/calfw_112x112/1832.bmp,./val/calfw_112x112/1833.bmp,0,0.052183025
./val/calfw_112x112/1834.bmp,./val/calfw_112x112/1835.bmp,0,-0.045331754
./val/calfw_112x112/1836.bmp,./val/calfw_112x112/1837.bmp,0,-0.084304996
./val/calfw_112x112/1838.bmp,./val/calfw_112x112/1839.bmp,0,0.11096199
./val/calfw_112x112/1840.bmp,./val/calfw_112x112/1841.bmp,0,0.017011166
./val/calfw_112x112/1842.bmp,./val/calfw_112x112/1843.bmp,0,0.109705344
./val/calfw_112x112/1844.bmp,./val/calfw_112x112/1845.bmp,0,0.117301285
./val/calfw_112x112/1846.bmp,./val/calfw_112x112/1847.bmp,0,0.051749244
./val/calfw_112x112/1848.bmp,./val/calfw_112x112/1849.bmp,0,-0.05809902
./val/calfw_112x112/1850.bmp,./val/calfw_112x112/1851.bmp,0,-0.08249163
./val/calfw_112x112/1852.bmp,./val/calfw_112x112/1853.bmp,0,-0.025626086
./val/calfw_112x112/1854.bmp,./val/calfw_112x112/1855.bmp,0,-0.04122959
./val/calfw_112x112/1856.bmp,./val/calfw_112x112/1857.bmp,0,0.004512932
./val/calfw_112x112/1858.bmp,./val/calfw_112x112/1859.bmp,0,0.051114358
./val/calfw_112x112/1860.bmp,./val/calfw_112x112/1861.bmp,0,-0.0793681
./val/calfw_112x112/1862.bmp,./val/calfw_112x112/1863.bmp,0,0.012575308
./val/calfw_112x112/1864.bmp,./val/calfw_112x112/1865.bmp,0,-0.096840546
./val/calfw_112x112/1866.bmp,./val/calfw_112x112/1867.bmp,0,0.031640295
./val/calfw_112x112/1868.bmp,./val/calfw_112x112/1869.bmp,0,0.02001342
./val/calfw_112x112/1870.bmp,./val/calfw_112x112/1871.bmp,0,-0.06179018
./val/calfw_112x112/1872.bmp,./val/calfw_112x112/1873.bmp,0,-0.05255697
./val/calfw_112x112/1874.bmp,./val/calfw_112x112/1875.bmp,0,-0.0036766175
./val/calfw_112x112/1876.bmp,./val/calfw_112x112/1877.bmp,0,0.05508811
./val/calfw_112x112/1878.bmp,./val/calfw_112x112/1879.bmp,0,0.010559212
./val/calfw_112x112/1880.bmp,./val/calfw_112x112/1881.bmp,0,-0.012189098
./val/calfw_112x112/1882.bmp,./val/calfw_112x112/1883.bmp,0,0.04801314
./val/calfw_112x112/1884.bmp,./val/calfw_112x112/1885.bmp,0,0.04617782
./val/calfw_112x112/1886.bmp,./val/calfw_112x112/1887.bmp,0,-0.044461474
./val/calfw_112x112/1888.bmp,./val/calfw_112x112/1889.bmp,0,0.079512954
./val/calfw_112x112/1890.bmp,./val/calfw_112x112/1891.bmp,0,0.035536624
./val/calfw_112x112/1892.bmp,./val/calfw_112x112/1893.bmp,0,0.039761312
./val/calfw_112x112/1894.bmp,./val/calfw_112x112/1895.bmp,0,-0.046070136
./val/calfw_112x112/1896.bmp,./val/calfw_112x112/1897.bmp,0,-0.025356704
./val/calfw_112x112/1898.bmp,./val/calfw_112x112/1899.bmp,0,0.0046929717
./val/calfw_112x112/1900.bmp,./val/calfw_112x112/1901.bmp,0,-0.049066372
./val/calfw_112x112/1902.bmp,./val/calfw_112x112/1903.bmp,0,-0.119837716
./val/calfw_112x112/1904.bmp,./val/calfw_112x112/1905.bmp,0,-0.005839741
./val/calfw_112x112/1906.bmp,./val/calfw_112x112/1907.bmp,0,0.10812566
./val/calfw_112x112/1908.bmp,./val/calfw_112x112/1909.bmp,0,0.08366099
./val/calfw_112x112/1910.bmp,./val/calfw_112x112/1911.bmp,0,0.078986615
./val/calfw_112x112/1912.bmp,./val/calfw_112x112/1913.bmp,0,0.08019791
./val/calfw_112x112/1914.bmp,./val/calfw_112x112/1915.bmp,0,-0.012328571
./val/calfw_112x112/1916.bmp,./val/calfw_112x112/1917.bmp,0,-0.043626446
./val/calfw_112x112/1918.bmp,./val/calfw_112x112/1919.bmp,0,0.14444998
./val/calfw_112x112/1920.bmp,./val/calfw_112x112/1921.bmp,0,-0.08853396
./val/calfw_112x112/1922.bmp,./val/calfw_112x112/1923.bmp,0,0.031252094
./val/calfw_112x112/1924.bmp,./val/calfw_112x112/1925.bmp,0,-0.02467639
./val/calfw_112x112/1926.bmp,./val/calfw_112x112/1927.bmp,0,-0.0916958
./val/calfw_112x112/1928.bmp,./val/calfw_112x112/1929.bmp,0,-0.18125682
./val/calfw_112x112/1930.bmp,./val/calfw_112x112/1931.bmp,0,0.07968356
./val/calfw_112x112/1932.bmp,./val/calfw_112x112/1933.bmp,0,0.05687897
./val/calfw_112x112/1934.bmp,./val/calfw_112x112/1935.bmp,0,-0.09922516
./val/calfw_112x112/1936.bmp,./val/calfw_112x112/1937.bmp,0,-0.11468775
./val/calfw_112x112/1938.bmp,./val/calfw_112x112/1939.bmp,0,-0.13058701
./val/calfw_112x112/1940.bmp,./val/calfw_112x112/1941.bmp,0,0.11755195
./val/calfw_112x112/1942.bmp,./val/calfw_112x112/1943.bmp,0,-0.08790074
./val/calfw_112x112/1944.bmp,./val/calfw_112x112/1945.bmp,0,-0.13085064
./val/calfw_112x112/1946.bmp,./val/calfw_112x112/1947.bmp,0,0.18017316
./val/calfw_112x112/1948.bmp,./val/calfw_112x112/1949.bmp,0,-0.07386157
./val/calfw_112x112/1950.bmp,./val/calfw_112x112/1951.bmp,0,-0.10683543
./val/calfw_112x112/1952.bmp,./val/calfw_112x112/1953.bmp,0,-0.03461039
./val/calfw_112x112/1954.bmp,./val/calfw_112x112/1955.bmp,0,-0.02833166
./val/calfw_112x112/1956.bmp,./val/calfw_112x112/1957.bmp,0,-0.0418839
./val/calfw_112x112/1958.bmp,./val/calfw_112x112/1959.bmp,0,0.01886172
./val/calfw_112x112/1960.bmp,./val/calfw_112x112/1961.bmp,0,0.12269685
./val/calfw_112x112/1962.bmp,./val/calfw_112x112/1963.bmp,0,-0.06644235
./val/calfw_112x112/1964.bmp,./val/calfw_112x112/1965.bmp,0,0.13777912
./val/calfw_112x112/1966.bmp,./val/calfw_112x112/1967.bmp,0,-0.064579815
./val/calfw_112x112/1968.bmp,./val/calfw_112x112/1969.bmp,0,0.03818171
./val/calfw_112x112/1970.bmp,./val/calfw_112x112/1971.bmp,0,0.023275984
./val/calfw_112x112/1972.bmp,./val/calfw_112x112/1973.bmp,0,0.023530014
./val/calfw_112x112/1974.bmp,./val/calfw_112x112/1975.bmp,0,-0.08201504
./val/calfw_112x112/1976.bmp,./val/calfw_112x112/1977.bmp,0,-0.030228088
./val/calfw_112x112/1978.bmp,./val/calfw_112x112/1979.bmp,0,-0.078921005
./val/calfw_112x112/1980.bmp,./val/calfw_112x112/1981.bmp,0,-0.09420745
./val/calfw_112x112/1982.bmp,./val/calfw_112x112/1983.bmp,0,-0.18032002
./val/calfw_112x112/1984.bmp,./val/calfw_112x112/1985.bmp,0,-0.014994584
./val/calfw_112x112/1986.bmp,./val/calfw_112x112/1987.bmp,0,-0.013459139
./val/calfw_112x112/1988.bmp,./val/calfw_112x112/1989.bmp,0,-0.13167495
./val/calfw_112x112/1990.bmp,./val/calfw_112x112/1991.bmp,0,-0.008598225
./val/calfw_112x112/1992.bmp,./val/calfw_112x112/1993.bmp,0,-0.112724006
./val/calfw_112x112/1994.bmp,./val/calfw_112x112/1995.bmp,0,0.067530125
./val/calfw_112x112/1996.bmp,./val/calfw_112x112/1997.bmp,0,-0.0251082
./val/calfw_112x112/1998.bmp,./val/calfw_112x112/1999.bmp,0,0.00452473
./val/calfw_112x112/2000.bmp,./val/calfw_112x112/2001.bmp,0,0.020362282
./val/calfw_112x112/2002.bmp,./val/calfw_112x112/2003.bmp,0,0.031750668
./val/calfw_112x112/2004.bmp,./val/calfw_112x112/2005.bmp,0,0.086968556
./val/calfw_112x112/2006.bmp,./val/calfw_112x112/2007.bmp,0,-0.08293686
./val/calfw_112x112/2008.bmp,./val/calfw_112x112/2009.bmp,0,-0.013561678
./val/calfw_112x112/2010.bmp,./val/calfw_112x112/2011.bmp,0,0.046639826
./val/calfw_112x112/2012.bmp,./val/calfw_112x112/2013.bmp,0,0.01751286
./val/calfw_112x112/2014.bmp,./val/calfw_112x112/2015.bmp,0,-0.03956825
./val/calfw_112x112/2016.bmp,./val/calfw_112x112/2017.bmp,0,-0.026135419
./val/calfw_112x112/2018.bmp,./val/calfw_112x112/2019.bmp,0,-0.036248777
./val/calfw_112x112/2020.bmp,./val/calfw_112x112/2021.bmp,0,-0.09076676
./val/calfw_112x112/2022.bmp,./val/calfw_112x112/2023.bmp,0,0.07004456
./val/calfw_112x112/2024.bmp,./val/calfw_112x112/2025.bmp,0,0.07689316
./val/calfw_112x112/2026.bmp,./val/calfw_112x112/2027.bmp,0,0.14254801
./val/calfw_112x112/2028.bmp,./val/calfw_112x112/2029.bmp,0,0.17809373
./val/calfw_112x112/2030.bmp,./val/calfw_112x112/2031.bmp,0,-0.014881617
./val/calfw_112x112/2032.bmp,./val/calfw_112x112/2033.bmp,0,0.0631835
./val/calfw_112x112/2034.bmp,./val/calfw_112x112/2035.bmp,0,0.051550955
./val/calfw_112x112/2036.bmp,./val/calfw_112x112/2037.bmp,0,0.024751633
./val/calfw_112x112/2038.bmp,./val/calfw_112x112/2039.bmp,0,0.01741618
./val/calfw_112x112/2040.bmp,./val/calfw_112x112/2041.bmp,0,0.0701952
./val/calfw_112x112/2042.bmp,./val/calfw_112x112/2043.bmp,0,0.061518274
./val/calfw_112x112/2044.bmp,./val/calfw_112x112/2045.bmp,0,0.028388042
./val/calfw_112x112/2046.bmp,./val/calfw_112x112/2047.bmp,0,-0.076747
./val/calfw_112x112/2048.bmp,./val/calfw_112x112/2049.bmp,0,-0.086426824
./val/calfw_112x112/2050.bmp,./val/calfw_112x112/2051.bmp,0,-0.03694871
./val/calfw_112x112/2052.bmp,./val/calfw_112x112/2053.bmp,0,0.089916185
./val/calfw_112x112/2054.bmp,./val/calfw_112x112/2055.bmp,0,0.06520581
./val/calfw_112x112/2056.bmp,./val/calfw_112x112/2057.bmp,0,0.06585197
./val/calfw_112x112/2058.bmp,./val/calfw_112x112/2059.bmp,0,0.011878442
./val/calfw_112x112/2060.bmp,./val/calfw_112x112/2061.bmp,0,-0.08302544
./val/calfw_112x112/2062.bmp,./val/calfw_112x112/2063.bmp,0,0.019007802
./val/calfw_112x112/2064.bmp,./val/calfw_112x112/2065.bmp,0,0.2027238
./val/calfw_112x112/2066.bmp,./val/calfw_112x112/2067.bmp,0,-0.046772495
./val/calfw_112x112/2068.bmp,./val/calfw_112x112/2069.bmp,0,-0.055698626
./val/calfw_112x112/2070.bmp,./val/calfw_112x112/2071.bmp,0,-0.048779722
./val/calfw_112x112/2072.bmp,./val/calfw_112x112/2073.bmp,0,-0.04844822
./val/calfw_112x112/2074.bmp,./val/calfw_112x112/2075.bmp,0,0.008108799
./val/calfw_112x112/2076.bmp,./val/calfw_112x112/2077.bmp,0,-0.014387488
./val/calfw_112x112/2078.bmp,./val/calfw_112x112/2079.bmp,0,0.041008133
./val/calfw_112x112/2080.bmp,./val/calfw_112x112/2081.bmp,0,0.09755844
./val/calfw_112x112/2082.bmp,./val/calfw_112x112/2083.bmp,0,0.14109698
./val/calfw_112x112/2084.bmp,./val/calfw_112x112/2085.bmp,0,-0.13380566
./val/calfw_112x112/2086.bmp,./val/calfw_112x112/2087.bmp,0,0.10132666
./val/calfw_112x112/2088.bmp,./val/calfw_112x112/2089.bmp,0,-0.13697565
./val/calfw_112x112/2090.bmp,./val/calfw_112x112/2091.bmp,0,0.08724485
./val/calfw_112x112/2092.bmp,./val/calfw_112x112/2093.bmp,0,0.18816237
./val/calfw_112x112/2094.bmp,./val/calfw_112x112/2095.bmp,0,0.05828499
./val/calfw_112x112/2096.bmp,./val/calfw_112x112/2097.bmp,0,0.06662265
./val/calfw_112x112/2098.bmp,./val/calfw_112x112/2099.bmp,0,0.09469755
./val/calfw_112x112/2100.bmp,./val/calfw_112x112/2101.bmp,0,8.8095665e-05
./val/calfw_112x112/2102.bmp,./val/calfw_112x112/2103.bmp,0,-0.050926186
./val/calfw_112x112/2104.bmp,./val/calfw_112x112/2105.bmp,0,0.0033639437
./val/calfw_112x112/2106.bmp,./val/calfw_112x112/2107.bmp,0,0.10690604
./val/calfw_112x112/2108.bmp,./val/calfw_112x112/2109.bmp,0,-0.05155483
./val/calfw_112x112/2110.bmp,./val/calfw_112x112/2111.bmp,0,0.15322372
./val/calfw_112x112/2112.bmp,./val/calfw_112x112/2113.bmp,0,-0.10666433
./val/calfw_112x112/2114.bmp,./val/calfw_112x112/2115.bmp,0,0.1403981
./val/calfw_112x112/2116.bmp,./val/calfw_112x112/2117.bmp,0,-0.0437872
./val/calfw_112x112/2118.bmp,./val/calfw_112x112/2119.bmp,0,0.057170622
./val/calfw_112x112/2120.bmp,./val/calfw_112x112/2121.bmp,0,0.16665885
./val/calfw_112x112/2122.bmp,./val/calfw_112x112/2123.bmp,0,0.023985492
./val/calfw_112x112/2124.bmp,./val/calfw_112x112/2125.bmp,0,-0.013589224
./val/calfw_112x112/2126.bmp,./val/calfw_112x112/2127.bmp,0,-0.0076808347
./val/calfw_112x112/2128.bmp,./val/calfw_112x112/2129.bmp,0,0.020592453
./val/calfw_112x112/2130.bmp,./val/calfw_112x112/2131.bmp,0,0.06539508
./val/calfw_112x112/2132.bmp,./val/calfw_112x112/2133.bmp,0,-0.033222813
./val/calfw_112x112/2134.bmp,./val/calfw_112x112/2135.bmp,0,0.0039974377
./val/calfw_112x112/2136.bmp,./val/calfw_112x112/2137.bmp,0,0.015674781
./val/calfw_112x112/2138.bmp,./val/calfw_112x112/2139.bmp,0,0.01294522
./val/calfw_112x112/2140.bmp,./val/calfw_112x112/2141.bmp,0,0.115329586
./val/calfw_112x112/2142.bmp,./val/calfw_112x112/2143.bmp,0,-0.046054214
./val/calfw_112x112/2144.bmp,./val/calfw_112x112/2145.bmp,0,-0.005877015
./val/calfw_112x112/2146.bmp,./val/calfw_112x112/2147.bmp,0,0.0490091
./val/calfw_112x112/2148.bmp,./val/calfw_112x112/2149.bmp,0,0.012743693
./val/calfw_112x112/2150.bmp,./val/calfw_112x112/2151.bmp,0,-0.046758145
./val/calfw_112x112/2152.bmp,./val/calfw_112x112/2153.bmp,0,-0.10418013
./val/calfw_112x112/2154.bmp,./val/calfw_112x112/2155.bmp,0,-0.0839577
./val/calfw_112x112/2156.bmp,./val/calfw_112x112/2157.bmp,0,0.09388432
./val/calfw_112x112/2158.bmp,./val/calfw_112x112/2159.bmp,0,0.020344174
./val/calfw_112x112/2160.bmp,./val/calfw_112x112/2161.bmp,0,-0.033682052
./val/calfw_112x112/2162.bmp,./val/calfw_112x112/2163.bmp,0,-0.022807516
./val/calfw_112x112/2164.bmp,./val/calfw_112x112/2165.bmp,0,0.15046872
./val/calfw_112x112/2166.bmp,./val/calfw_112x112/2167.bmp,0,0.028372904
./val/calfw_112x112/2168.bmp,./val/calfw_112x112/2169.bmp,0,-0.0899517
./val/calfw_112x112/2170.bmp,./val/calfw_112x112/2171.bmp,0,-0.07966753
./val/calfw_112x112/2172.bmp,./val/calfw_112x112/2173.bmp,0,-0.012066789
./val/calfw_112x112/2174.bmp,./val/calfw_112x112/2175.bmp,0,0.04609197
./val/calfw_112x112/2176.bmp,./val/calfw_112x112/2177.bmp,0,0.0030276142
./val/calfw_112x112/2178.bmp,./val/calfw_112x112/2179.bmp,0,0.021742582
./val/calfw_112x112/2180.bmp,./val/calfw_112x112/2181.bmp,0,-0.049559556
./val/calfw_112x112/2182.bmp,./val/calfw_112x112/2183.bmp,0,0.073603064
./val/calfw_112x112/2184.bmp,./val/calfw_112x112/2185.bmp,0,0.026840456
./val/calfw_112x112/2186.bmp,./val/calfw_112x112/2187.bmp,0,-0.019024218
./val/calfw_112x112/2188.bmp,./val/calfw_112x112/2189.bmp,0,-0.05992269
./val/calfw_112x112/2190.bmp,./val/calfw_112x112/2191.bmp,0,-0.026238441
./val/calfw_112x112/2192.bmp,./val/calfw_112x112/2193.bmp,0,-0.08234932
./val/calfw_112x112/2194.bmp,./val/calfw_112x112/2195.bmp,0,0.18988346
./val/calfw_112x112/2196.bmp,./val/calfw_112x112/2197.bmp,0,0.098788954
./val/calfw_112x112/2198.bmp,./val/calfw_112x112/2199.bmp,0,0.026485521
./val/calfw_112x112/2200.bmp,./val/calfw_112x112/2201.bmp,0,-0.031614754
./val/calfw_112x112/2202.bmp,./val/calfw_112x112/2203.bmp,0,0.08657328
./val/calfw_112x112/2204.bmp,./val/calfw_112x112/2205.bmp,0,0.13949865
./val/calfw_112x112/2206.bmp,./val/calfw_112x112/2207.bmp,0,-0.014965512
./val/calfw_112x112/2208.bmp,./val/calfw_112x112/2209.bmp,0,0.07114865
./val/calfw_112x112/2210.bmp,./val/calfw_112x112/2211.bmp,0,-0.014943868
./val/calfw_112x112/2212.bmp,./val/calfw_112x112/2213.bmp,0,-0.015977897
./val/calfw_112x112/2214.bmp,./val/calfw_112x112/2215.bmp,0,-0.056559037
./val/calfw_112x112/2216.bmp,./val/calfw_112x112/2217.bmp,0,-0.04561035
./val/calfw_112x112/2218.bmp,./val/calfw_112x112/2219.bmp,0,0.042665713
./val/calfw_112x112/2220.bmp,./val/calfw_112x112/2221.bmp,0,-0.052745823
./val/calfw_112x112/2222.bmp,./val/calfw_112x112/2223.bmp,0,-0.024651438
./val/calfw_112x112/2224.bmp,./val/calfw_112x112/2225.bmp,0,0.012562471
./val/calfw_112x112/2226.bmp,./val/calfw_112x112/2227.bmp,0,0.02595587
./val/calfw_112x112/2228.bmp,./val/calfw_112x112/2229.bmp,0,0.042906635
./val/calfw_112x112/2230.bmp,./val/calfw_112x112/2231.bmp,0,-0.038367484
./val/calfw_112x112/2232.bmp,./val/calfw_112x112/2233.bmp,0,-0.05438444
./val/calfw_112x112/2234.bmp,./val/calfw_112x112/2235.bmp,0,0.09521977
./val/calfw_112x112/2236.bmp,./val/calfw_112x112/2237.bmp,0,-0.06208761
./val/calfw_112x112/2238.bmp,./val/calfw_112x112/2239.bmp,0,-0.07214628
./val/calfw_112x112/2240.bmp,./val/calfw_112x112/2241.bmp,0,-0.02538223
./val/calfw_112x112/2242.bmp,./val/calfw_112x112/2243.bmp,0,-0.012751875
./val/calfw_112x112/2244.bmp,./val/calfw_112x112/2245.bmp,0,0.023871824
./val/calfw_112x112/2246.bmp,./val/calfw_112x112/2247.bmp,0,0.20831801
./val/calfw_112x112/2248.bmp,./val/calfw_112x112/2249.bmp,0,-0.038848888
./val/calfw_112x112/2250.bmp,./val/calfw_112x112/2251.bmp,0,0.015375201
./val/calfw_112x112/2252.bmp,./val/calfw_112x112/2253.bmp,0,0.051562086
./val/calfw_112x112/2254.bmp,./val/calfw_112x112/2255.bmp,0,0.17829123
./val/calfw_112x112/2256.bmp,./val/calfw_112x112/2257.bmp,0,0.0035276543
./val/calfw_112x112/2258.bmp,./val/calfw_112x112/2259.bmp,0,0.0069304965
./val/calfw_112x112/2260.bmp,./val/calfw_112x112/2261.bmp,0,0.001453192
./val/calfw_112x112/2262.bmp,./val/calfw_112x112/2263.bmp,0,-0.0067712027
./val/calfw_112x112/2264.bmp,./val/calfw_112x112/2265.bmp,0,0.062402714
./val/calfw_112x112/2266.bmp,./val/calfw_112x112/2267.bmp,0,-0.0017326064
./val/calfw_112x112/2268.bmp,./val/calfw_112x112/2269.bmp,0,-0.04287735
./val/calfw_112x112/2270.bmp,./val/calfw_112x112/2271.bmp,0,-0.009299321
./val/calfw_112x112/2272.bmp,./val/calfw_112x112/2273.bmp,0,0.008419496
./val/calfw_112x112/2274.bmp,./val/calfw_112x112/2275.bmp,0,0.017479606
./val/calfw_112x112/2276.bmp,./val/calfw_112x112/2277.bmp,0,-0.054395102
./val/calfw_112x112/2278.bmp,./val/calfw_112x112/2279.bmp,0,-0.056008324
./val/calfw_112x112/2280.bmp,./val/calfw_112x112/2281.bmp,0,0.10739744
./val/calfw_112x112/2282.bmp,./val/calfw_112x112/2283.bmp,0,-0.005636338
./val/calfw_112x112/2284.bmp,./val/calfw_112x112/2285.bmp,0,-0.0683676
./val/calfw_112x112/2286.bmp,./val/calfw_112x112/2287.bmp,0,-0.00503375
./val/calfw_112x112/2288.bmp,./val/calfw_112x112/2289.bmp,0,-0.012584421
./val/calfw_112x112/2290.bmp,./val/calfw_112x112/2291.bmp,0,-0.082756
./val/calfw_112x112/2292.bmp,./val/calfw_112x112/2293.bmp,0,-0.08797629
./val/calfw_112x112/2294.bmp,./val/calfw_112x112/2295.bmp,0,0.005184872
./val/calfw_112x112/2296.bmp,./val/calfw_112x112/2297.bmp,0,0.06594209
./val/calfw_112x112/2298.bmp,./val/calfw_112x112/2299.bmp,0,-0.11766833
./val/calfw_112x112/2300.bmp,./val/calfw_112x112/2301.bmp,0,-0.023357391
./val/calfw_112x112/2302.bmp,./val/calfw_112x112/2303.bmp,0,0.10151395
./val/calfw_112x112/2304.bmp,./val/calfw_112x112/2305.bmp,0,-0.059712388
./val/calfw_112x112/2306.bmp,./val/calfw_112x112/2307.bmp,0,0.25059545
./val/calfw_112x112/2308.bmp,./val/calfw_112x112/2309.bmp,0,-0.086519584
./val/calfw_112x112/2310.bmp,./val/calfw_112x112/2311.bmp,0,0.12386012
./val/calfw_112x112/2312.bmp,./val/calfw_112x112/2313.bmp,0,0.038979553
./val/calfw_112x112/2314.bmp,./val/calfw_112x112/2315.bmp,0,-0.018451903
./val/calfw_112x112/2316.bmp,./val/calfw_112x112/2317.bmp,0,0.09615812
./val/calfw_112x112/2318.bmp,./val/calfw_112x112/2319.bmp,0,-0.09684886
./val/calfw_112x112/2320.bmp,./val/calfw_112x112/2321.bmp,0,-0.03006577
./val/calfw_112x112/2322.bmp,./val/calfw_112x112/2323.bmp,0,0.020118596
./val/calfw_112x112/2324.bmp,./val/calfw_112x112/2325.bmp,0,-0.0360203
./val/calfw_112x112/2326.bmp,./val/calfw_112x112/2327.bmp,0,-0.053307064
./val/calfw_112x112/2328.bmp,./val/calfw_112x112/2329.bmp,0,-0.051667027
./val/calfw_112x112/2330.bmp,./val/calfw_112x112/2331.bmp,0,-0.071851015
./val/calfw_112x112/2332.bmp,./val/calfw_112x112/2333.bmp,0,-0.041641794
./val/calfw_112x112/2334.bmp,./val/calfw_112x112/2335.bmp,0,0.23420429
./val/calfw_112x112/2336.bmp,./val/calfw_112x112/2337.bmp,0,0.022533696
./val/calfw_112x112/2338.bmp,./val/calfw_112x112/2339.bmp,0,0.08646874
./val/calfw_112x112/2340.bmp,./val/calfw_112x112/2341.bmp,0,0.08048092
./val/calfw_112x112/2342.bmp,./val/calfw_112x112/2343.bmp,0,0.029608462
./val/calfw_112x112/2344.bmp,./val/calfw_112x112/2345.bmp,0,-0.03896661
./val/calfw_112x112/2346.bmp,./val/calfw_112x112/2347.bmp,0,-0.117786855
./val/calfw_112x112/2348.bmp,./val/calfw_112x112/2349.bmp,0,0.05054252
./val/calfw_112x112/2350.bmp,./val/calfw_112x112/2351.bmp,0,-0.105233714
./val/calfw_112x112/2352.bmp,./val/calfw_112x112/2353.bmp,0,-0.026531054
./val/calfw_112x112/2354.bmp,./val/calfw_112x112/2355.bmp,0,0.08224898
./val/calfw_112x112/2356.bmp,./val/calfw_112x112/2357.bmp,0,0.017922675
./val/calfw_112x112/2358.bmp,./val/calfw_112x112/2359.bmp,0,-0.043760505
./val/calfw_112x112/2360.bmp,./val/calfw_112x112/2361.bmp,0,-0.024445679
./val/calfw_112x112/2362.bmp,./val/calfw_112x112/2363.bmp,0,0.017615728
./val/calfw_112x112/2364.bmp,./val/calfw_112x112/2365.bmp,0,-0.03675913
./val/calfw_112x112/2366.bmp,./val/calfw_112x112/2367.bmp,0,0.006074763
./val/calfw_112x112/2368.bmp,./val/calfw_112x112/2369.bmp,0,0.019460712
./val/calfw_112x112/2370.bmp,./val/calfw_112x112/2371.bmp,0,0.14425117
./val/calfw_112x112/2372.bmp,./val/calfw_112x112/2373.bmp,0,-0.053652883
./val/calfw_112x112/2374.bmp,./val/calfw_112x112/2375.bmp,0,0.080624774
./val/calfw_112x112/2376.bmp,./val/calfw_112x112/2377.bmp,0,-0.008439481
./val/calfw_112x112/2378.bmp,./val/calfw_112x112/2379.bmp,0,-0.0891702
./val/calfw_112x112/2380.bmp,./val/calfw_112x112/2381.bmp,0,0.029457033
./val/calfw_112x112/2382.bmp,./val/calfw_112x112/2383.bmp,0,0.03627482
./val/calfw_112x112/2384.bmp,./val/calfw_112x112/2385.bmp,0,0.03542604
./val/calfw_112x112/2386.bmp,./val/calfw_112x112/2387.bmp,0,-0.068356775
./val/calfw_112x112/2388.bmp,./val/calfw_112x112/2389.bmp,0,-0.08314414
./val/calfw_112x112/2390.bmp,./val/calfw_112x112/2391.bmp,0,0.10558227
./val/calfw_112x112/2392.bmp,./val/calfw_112x112/2393.bmp,0,-0.025885943
./val/calfw_112x112/2394.bmp,./val/calfw_112x112/2395.bmp,0,0.16969022
./val/calfw_112x112/2396.bmp,./val/calfw_112x112/2397.bmp,0,0.10006879
./val/calfw_112x112/2398.bmp,./val/calfw_112x112/2399.bmp,0,0.024309643
./val/calfw_112x112/2400.bmp,./val/calfw_112x112/2401.bmp,1,0.5149212
./val/calfw_112x112/2402.bmp,./val/calfw_112x112/2403.bmp,1,0.08633892
./val/calfw_112x112/2404.bmp,./val/calfw_112x112/2405.bmp,1,0.019867819
./val/calfw_112x112/2406.bmp,./val/calfw_112x112/2407.bmp,1,0.625613
./val/calfw_112x112/2408.bmp,./val/calfw_112x112/2409.bmp,1,0.7106999
